edad,tipo_trabajo,estado_civil,nivel_educativo,incumplimiento_pago,saldo_promedio_anual,credito_hipotecario,credito_consumo,medio_contacto,dia_contacto,mes_contacto,duracion_contacto,num_contactos_campania,dias_desde_contacto_previo,num_contactos_previos,resultado_campania_previa,suscripcion_deposito
33,gerencia,soltero,superior,no,383.0,si,no,celular,9,julio,125.0,1,-1.0,0,desconocido,no
44,,divorciado,secundaria,no,145.0,no,si,telefono_fijo,9,julio,672.0,6,-1.0,0,desconocido,no
31,servicios,casado,secundaria,no,418.0,si,si,celular,9,julio,219.0,1,-1.0,0,desconocido,no
45,,divorciado,secundaria,no,-288.0,no,si,celular,9,julio,192.0,2,-1.0,0,desconocido,no
33,,casado,secundaria,no,0.0,si,si,celular,9,julio,160.0,1,-1.0,0,desconocido,no
25,servicios,soltero,secundaria,no,281.0,no,si,celular,9,julio,173.0,1,-1.0,0,desconocido,no
52,gerencia,casado,superior,no,-1112.0,si,no,celular,9,julio,94.0,1,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,804.0,si,no,celular,9,julio,176.0,1,-1.0,0,desconocido,no
44,,casado,secundaria,no,262.0,si,no,celular,9,julio,74.0,1,-1.0,0,desconocido,no
35,independiente,casado,secundaria,no,670.0,no,no,celular,9,julio,378.0,1,-1.0,0,desconocido,no
59,independiente,casado,superior,no,3800.0,no,si,celular,9,julio,70.0,1,-1.0,0,desconocido,no
48,servicios,casado,secundaria,no,124.0,no,si,celular,9,julio,294.0,1,-1.0,0,desconocido,no
51,servicios,casado,secundaria,no,260.0,no,no,telefono_fijo,9,julio,183.0,2,-1.0,0,desconocido,no
29,obrero,soltero,secundaria,no,1958.0,si,no,celular,9,julio,643.0,1,-1.0,0,desconocido,no
54,independiente,casado,superior,no,231.0,no,no,celular,9,julio,203.0,3,-1.0,0,desconocido,no
48,tecnico,soltero,secundaria,no,469.0,no,si,celular,9,julio,313.0,1,-1.0,0,desconocido,no
30,obrero,soltero,secundaria,no,214.0,si,no,celular,9,julio,364.0,1,-1.0,0,desconocido,no
30,,casado,secundaria,no,350.0,no,si,celular,9,julio,171.0,5,-1.0,0,desconocido,no
34,obrero,casado,secundaria,no,1.0,si,no,celular,9,julio,290.0,2,-1.0,0,desconocido,no
56,tecnico,casado,secundaria,no,778.0,no,no,celular,9,julio,659.0,1,-1.0,0,desconocido,no
56,jubilado,casado,secundaria,no,343.0,no,si,celular,9,julio,77.0,1,-1.0,0,desconocido,no
40,obrero,casado,secundaria,no,252.0,si,si,celular,9,julio,140.0,3,-1.0,0,desconocido,no
49,gerencia,casado,superior,no,0.0,no,no,celular,9,julio,87.0,1,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,-176.0,no,no,celular,9,julio,176.0,1,-1.0,0,desconocido,no
38,obrero,casado,primaria,no,-257.0,si,si,celular,9,julio,458.0,1,-1.0,0,desconocido,no
51,gerencia,casado,secundaria,no,3180.0,si,no,celular,9,julio,384.0,1,-1.0,0,desconocido,no
28,obrero,casado,secundaria,no,368.0,si,no,celular,9,julio,174.0,7,-1.0,0,desconocido,no
45,obrero,casado,primaria,no,942.0,no,si,celular,9,julio,295.0,1,-1.0,0,desconocido,no
34,servicios,casado,secundaria,no,81.0,si,si,celular,9,julio,90.0,1,-1.0,0,desconocido,no
26,obrero,casado,secundaria,no,1101.0,no,no,telefono_fijo,9,julio,206.0,1,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,6404.0,si,si,telefono_fijo,9,julio,304.0,1,-1.0,0,desconocido,no
32,obrero,divorciado,secundaria,no,0.0,no,no,telefono_fijo,9,julio,49.0,1,-1.0,0,desconocido,no
34,servicios,soltero,secundaria,no,49.0,no,si,celular,9,julio,181.0,1,-1.0,0,desconocido,no
49,empleada_hogar,casado,primaria,no,0.0,no,no,telefono_fijo,9,julio,106.0,1,-1.0,0,desconocido,no
34,tecnico,casado,secundaria,no,550.0,no,si,celular,9,julio,601.0,1,-1.0,0,desconocido,no
59,emprendedor,divorciado,superior,no,-869.0,no,si,celular,9,julio,113.0,1,-1.0,0,desconocido,no
35,obrero,casado,secundaria,no,-258.0,si,no,celular,9,julio,219.0,1,-1.0,0,desconocido,no
29,gerencia,soltero,superior,no,-223.0,no,si,celular,9,julio,208.0,1,-1.0,0,desconocido,no
31,servicios,casado,secundaria,no,203.0,no,no,celular,9,julio,359.0,1,-1.0,0,desconocido,no
51,obrero,casado,desconocido,no,1432.0,no,no,celular,9,julio,388.0,1,-1.0,0,desconocido,no
37,,soltero,secundaria,no,0.0,no,no,celular,9,julio,397.0,6,-1.0,0,desconocido,no
42,servicios,casado,secundaria,no,0.0,si,no,celular,9,julio,431.0,1,-1.0,0,desconocido,no
51,obrero,divorciado,secundaria,no,104.0,no,no,celular,9,julio,71.0,1,-1.0,0,desconocido,no
30,obrero,casado,secundaria,no,1.0,no,si,celular,9,julio,347.0,1,-1.0,0,desconocido,no
43,tecnico,divorciado,primaria,no,13.0,no,si,celular,9,julio,977.0,4,-1.0,0,desconocido,no
49,desempleado,divorciado,secundaria,no,66.0,no,no,celular,9,julio,218.0,3,-1.0,0,desconocido,no
27,tecnico,soltero,secundaria,no,282.0,no,si,celular,9,julio,676.0,5,-1.0,0,desconocido,no
45,tecnico,casado,secundaria,no,0.0,si,si,telefono_fijo,9,julio,74.0,1,-1.0,0,desconocido,no
27,obrero,soltero,primaria,no,0.0,no,si,celular,9,julio,240.0,2,-1.0,0,desconocido,no
33,obrero,soltero,primaria,no,0.0,no,no,telefono_fijo,9,julio,83.0,1,-1.0,0,desconocido,no
35,tecnico,soltero,superior,no,364.0,no,si,celular,9,julio,247.0,3,-1.0,0,desconocido,no
52,obrero,divorciado,primaria,no,98.0,no,si,telefono_fijo,9,julio,271.0,1,-1.0,0,desconocido,no
50,,casado,primaria,no,-75.0,no,si,telefono_fijo,9,julio,233.0,7,-1.0,0,desconocido,no
59,empleada_hogar,casado,primaria,no,370.0,si,no,celular,9,julio,425.0,1,-1.0,0,desconocido,no
33,gerencia,casado,superior,no,437.0,si,no,celular,9,julio,293.0,1,-1.0,0,desconocido,no
41,emprendedor,casado,secundaria,no,1249.0,si,no,celular,9,julio,391.0,1,-1.0,0,desconocido,no
47,independiente,casado,secundaria,no,424.0,no,si,celular,9,julio,432.0,1,-1.0,0,desconocido,no
46,obrero,casado,secundaria,no,6253.0,si,no,celular,9,julio,411.0,1,-1.0,0,desconocido,no
37,tecnico,casado,superior,no,512.0,no,no,celular,9,julio,61.0,4,-1.0,0,desconocido,no
26,tecnico,casado,secundaria,no,-119.0,no,si,celular,9,julio,359.0,5,-1.0,0,desconocido,si
32,,casado,superior,no,57.0,no,no,celular,9,julio,530.0,2,-1.0,0,desconocido,no
58,desempleado,casado,primaria,no,3884.0,no,no,desconocido,9,julio,399.0,8,-1.0,0,desconocido,no
53,gerencia,casado,primaria,no,-139.0,no,no,celular,9,julio,328.0,3,-1.0,0,desconocido,no
39,tecnico,casado,secundaria,no,1385.0,si,si,telefono_fijo,9,julio,446.0,1,-1.0,0,desconocido,no
33,obrero,divorciado,primaria,no,636.0,si,no,celular,9,julio,211.0,11,-1.0,0,desconocido,no
52,empleada_hogar,casado,primaria,no,0.0,no,si,celular,9,julio,266.0,1,-1.0,0,desconocido,no
31,obrero,soltero,primaria,no,-147.0,no,si,celular,9,julio,263.0,2,-1.0,0,desconocido,no
26,obrero,casado,secundaria,no,818.0,no,no,celular,9,julio,226.0,2,-1.0,0,desconocido,no
37,obrero,casado,secundaria,no,982.0,si,no,celular,9,julio,231.0,2,-1.0,0,desconocido,no
35,obrero,divorciado,primaria,no,13.0,no,si,celular,9,julio,364.0,1,-1.0,0,desconocido,no
52,,casado,secundaria,no,0.0,no,si,telefono_fijo,9,julio,60.0,1,-1.0,0,desconocido,no
38,gerencia,soltero,superior,no,633.0,no,no,celular,9,julio,171.0,3,-1.0,0,desconocido,no
50,gerencia,casado,superior,no,0.0,no,no,celular,9,julio,243.0,5,-1.0,0,desconocido,no
42,obrero,casado,secundaria,no,0.0,si,no,desconocido,9,julio,137.0,16,-1.0,0,desconocido,no
35,gerencia,divorciado,superior,no,153.0,no,no,celular,9,julio,593.0,2,-1.0,0,desconocido,no
58,empleada_hogar,casado,primaria,no,0.0,si,no,telefono_fijo,9,julio,148.0,1,-1.0,0,desconocido,no
52,jubilado,casado,superior,no,350.0,no,si,celular,9,julio,156.0,1,-1.0,0,desconocido,no
56,gerencia,casado,superior,no,318.0,no,si,telefono_fijo,9,julio,246.0,3,-1.0,0,desconocido,no
31,obrero,casado,primaria,no,498.0,si,si,celular,9,julio,445.0,2,-1.0,0,desconocido,no
47,,casado,secundaria,no,3434.0,si,si,telefono_fijo,9,julio,337.0,1,-1.0,0,desconocido,no
32,gerencia,casado,superior,no,794.0,si,si,celular,9,julio,1014.0,1,-1.0,0,desconocido,si
47,obrero,soltero,secundaria,si,-380.0,no,no,celular,9,julio,399.0,17,-1.0,0,desconocido,no
32,,soltero,secundaria,si,-17.0,no,no,desconocido,9,julio,85.0,5,-1.0,0,desconocido,no
47,servicios,casado,secundaria,no,0.0,si,no,celular,9,julio,173.0,1,-1.0,0,desconocido,no
60,jubilado,divorciado,primaria,no,1017.0,no,no,desconocido,9,julio,10.0,20,-1.0,0,desconocido,no
35,empleada_hogar,casado,primaria,no,0.0,no,si,telefono_fijo,9,julio,17.0,1,-1.0,0,desconocido,no
47,tecnico,casado,secundaria,no,-3.0,no,si,desconocido,9,julio,197.0,1,-1.0,0,desconocido,no
33,obrero,casado,primaria,no,-191.0,si,si,celular,9,julio,1290.0,4,-1.0,0,desconocido,si
60,desconocido,casado,superior,no,2450.0,no,no,desconocido,9,julio,297.0,5,-1.0,0,desconocido,no
51,servicios,divorciado,secundaria,no,234.0,no,no,celular,9,julio,281.0,3,-1.0,0,desconocido,no
31,gerencia,soltero,superior,no,409.0,no,si,celular,9,julio,564.0,5,-1.0,0,desconocido,si
41,obrero,soltero,primaria,no,74.0,no,no,desconocido,9,julio,193.0,4,-1.0,0,desconocido,no
37,,soltero,superior,no,224.0,si,no,celular,9,julio,128.0,2,-1.0,0,desconocido,no
48,obrero,casado,primaria,no,51.0,no,si,telefono_fijo,9,julio,76.0,1,-1.0,0,desconocido,no
36,obrero,casado,primaria,no,0.0,no,no,telefono_fijo,9,julio,39.0,1,-1.0,0,desconocido,no
44,emprendedor,casado,superior,no,0.0,si,no,desconocido,9,julio,300.0,1,-1.0,0,desconocido,no
51,obrero,casado,desconocido,no,41.0,si,no,telefono_fijo,9,julio,16.0,43,-1.0,0,desconocido,no
41,obrero,casado,desconocido,no,2113.0,si,no,telefono_fijo,9,julio,20.0,5,-1.0,0,desconocido,no
49,tecnico,casado,secundaria,no,313.0,no,no,celular,9,julio,115.0,2,-1.0,0,desconocido,no
32,emprendedor,casado,desconocido,no,73.0,si,no,celular,9,julio,175.0,1,-1.0,0,desconocido,no
32,empleada_hogar,casado,primaria,no,0.0,si,no,celular,9,julio,90.0,1,-1.0,0,desconocido,no
40,,casado,secundaria,no,2621.0,no,si,celular,9,julio,607.0,4,-1.0,0,desconocido,no
56,gerencia,soltero,secundaria,no,237.0,si,no,telefono_fijo,9,julio,236.0,4,-1.0,0,desconocido,no
29,gerencia,soltero,superior,no,0.0,si,no,celular,9,julio,150.0,1,-1.0,0,desconocido,no
50,servicios,casado,secundaria,no,1683.0,no,no,telefono_fijo,9,julio,56.0,1,-1.0,0,desconocido,no
27,obrero,soltero,secundaria,no,228.0,no,no,celular,9,julio,799.0,6,-1.0,0,desconocido,no
29,,soltero,secundaria,no,1.0,no,no,telefono_fijo,9,julio,372.0,1,-1.0,0,desconocido,no
49,obrero,casado,primaria,no,3.0,no,si,celular,9,julio,1439.0,6,-1.0,0,desconocido,si
38,obrero,divorciado,secundaria,no,-2093.0,si,si,desconocido,9,julio,120.0,3,-1.0,0,desconocido,no
25,gerencia,soltero,superior,no,710.0,no,no,desconocido,9,julio,119.0,1,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,1742.0,no,no,desconocido,9,julio,130.0,6,-1.0,0,desconocido,no
27,desempleado,soltero,primaria,no,9.0,no,si,celular,9,julio,919.0,2,-1.0,0,desconocido,si
33,obrero,casado,primaria,si,2.0,si,si,celular,9,julio,227.0,1,-1.0,0,desconocido,no
42,gerencia,casado,superior,no,199.0,si,no,celular,9,julio,497.0,1,-1.0,0,desconocido,no
56,independiente,casado,secundaria,no,800.0,no,si,celular,9,julio,170.0,1,-1.0,0,desconocido,no
56,gerencia,casado,secundaria,no,1560.0,si,no,celular,9,julio,89.0,1,-1.0,0,desconocido,no
36,,divorciado,primaria,no,227.0,no,no,celular,9,julio,185.0,1,-1.0,0,desconocido,no
42,empleada_hogar,casado,superior,no,-560.0,si,si,celular,9,julio,630.0,4,-1.0,0,desconocido,no
28,independiente,casado,superior,no,0.0,si,no,desconocido,9,julio,139.0,1,-1.0,0,desconocido,no
42,tecnico,casado,secundaria,no,2030.0,si,si,celular,9,julio,196.0,1,-1.0,0,desconocido,no
50,,casado,secundaria,no,858.0,no,no,celular,9,julio,41.0,12,-1.0,0,desconocido,no
34,obrero,casado,primaria,no,-319.0,si,si,celular,9,julio,134.0,4,-1.0,0,desconocido,no
30,obrero,soltero,secundaria,no,155.0,si,si,celular,9,julio,1426.0,3,-1.0,0,desconocido,si
32,servicios,casado,secundaria,no,983.0,si,no,celular,10,julio,121.0,1,-1.0,0,desconocido,no
41,obrero,casado,secundaria,no,-194.0,no,si,celular,10,julio,307.0,1,-1.0,0,desconocido,no
39,obrero,casado,secundaria,no,1309.0,no,si,telefono_fijo,10,julio,37.0,1,-1.0,0,desconocido,no
42,obrero,casado,secundaria,no,-274.0,si,no,celular,10,julio,75.0,1,-1.0,0,desconocido,no
41,tecnico,casado,desconocido,no,30.0,si,no,celular,10,julio,151.0,1,-1.0,0,desconocido,no
32,,casado,superior,no,1.0,si,si,celular,10,julio,143.0,1,-1.0,0,desconocido,no
49,emprendedor,casado,secundaria,no,-1965.0,no,si,telefono_fijo,10,julio,317.0,2,-1.0,0,desconocido,no
52,,casado,secundaria,no,3422.0,no,no,celular,10,julio,168.0,1,-1.0,0,desconocido,no
51,servicios,casado,secundaria,no,121.0,si,no,celular,10,julio,122.0,1,-1.0,0,desconocido,no
44,gerencia,casado,superior,no,119.0,si,no,celular,10,julio,67.0,1,-1.0,0,desconocido,no
39,servicios,casado,secundaria,no,0.0,si,no,telefono_fijo,10,julio,29.0,1,-1.0,0,desconocido,no
40,obrero,casado,primaria,no,137.0,no,si,celular,10,julio,214.0,1,-1.0,0,desconocido,no
40,gerencia,casado,desconocido,no,419.0,si,no,celular,10,julio,347.0,1,-1.0,0,desconocido,no
54,gerencia,divorciado,superior,no,0.0,no,si,celular,10,julio,88.0,1,-1.0,0,desconocido,no
42,,casado,secundaria,no,-728.0,si,no,celular,10,julio,305.0,1,-1.0,0,desconocido,no
46,,casado,secundaria,no,2583.0,si,no,celular,10,julio,111.0,1,-1.0,0,desconocido,no
48,obrero,soltero,secundaria,no,-367.0,si,no,celular,10,julio,281.0,1,-1.0,0,desconocido,no
37,emprendedor,casado,secundaria,no,2055.0,si,si,celular,10,julio,241.0,4,-1.0,0,desconocido,no
57,gerencia,casado,superior,no,1410.0,si,no,celular,10,julio,185.0,1,-1.0,0,desconocido,no
35,obrero,casado,secundaria,no,1330.0,no,no,celular,10,julio,901.0,1,-1.0,0,desconocido,si
29,gerencia,casado,superior,no,55.0,si,no,celular,10,julio,235.0,1,-1.0,0,desconocido,no
47,gerencia,divorciado,desconocido,no,184.0,si,no,celular,10,julio,144.0,1,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,10152.0,si,no,celular,10,julio,266.0,1,-1.0,0,desconocido,no
60,jubilado,casado,primaria,no,71.0,no,no,celular,10,julio,121.0,3,-1.0,0,desconocido,no
27,servicios,soltero,secundaria,no,-266.0,no,si,celular,10,julio,162.0,6,-1.0,0,desconocido,no
55,gerencia,casado,primaria,no,199.0,si,si,celular,10,julio,192.0,1,-1.0,0,desconocido,no
52,emprendedor,casado,primaria,no,-104.0,no,si,celular,10,julio,124.0,1,-1.0,0,desconocido,no
42,independiente,casado,secundaria,no,97.0,no,no,celular,10,julio,108.0,2,-1.0,0,desconocido,no
28,tecnico,divorciado,secundaria,no,477.0,si,si,celular,10,julio,93.0,1,-1.0,0,desconocido,no
26,obrero,soltero,secundaria,no,-29.0,si,no,celular,10,julio,998.0,4,-1.0,0,desconocido,si
35,obrero,casado,desconocido,no,1084.0,si,no,celular,10,julio,1019.0,1,-1.0,0,desconocido,no
44,obrero,casado,primaria,no,-237.0,si,no,telefono_fijo,10,julio,73.0,1,-1.0,0,desconocido,no
38,servicios,casado,superior,no,-49.0,si,no,celular,10,julio,211.0,1,-1.0,0,desconocido,no
39,servicios,soltero,primaria,no,4453.0,si,no,celular,10,julio,156.0,1,-1.0,0,desconocido,no
33,servicios,soltero,secundaria,no,-56.0,no,si,celular,10,julio,119.0,5,-1.0,0,desconocido,no
28,obrero,soltero,secundaria,no,475.0,no,no,telefono_fijo,10,julio,30.0,2,-1.0,0,desconocido,no
35,,casado,secundaria,no,725.0,si,no,celular,10,julio,402.0,1,-1.0,0,desconocido,no
31,obrero,casado,secundaria,no,2.0,si,no,celular,10,julio,371.0,1,-1.0,0,desconocido,no
56,jubilado,casado,secundaria,no,289.0,no,no,celular,10,julio,226.0,1,-1.0,0,desconocido,no
48,emprendedor,casado,secundaria,no,725.0,no,si,celular,10,julio,105.0,1,-1.0,0,desconocido,no
53,tecnico,casado,secundaria,no,768.0,si,no,celular,10,julio,218.0,1,-1.0,0,desconocido,no
54,,divorciado,secundaria,no,-437.0,si,si,celular,10,julio,158.0,1,-1.0,0,desconocido,no
49,obrero,casado,secundaria,no,360.0,no,no,celular,10,julio,168.0,1,-1.0,0,desconocido,no
50,obrero,divorciado,primaria,no,-677.0,no,no,celular,10,julio,387.0,1,-1.0,0,desconocido,no
32,tecnico,casado,superior,no,113.0,no,si,celular,10,julio,68.0,1,-1.0,0,desconocido,no
40,,casado,secundaria,no,540.0,si,no,celular,10,julio,217.0,1,-1.0,0,desconocido,no
44,gerencia,divorciado,superior,no,-710.0,si,no,celular,10,julio,183.0,1,-1.0,0,desconocido,no
34,gerencia,casado,superior,no,0.0,si,si,celular,10,julio,129.0,1,-1.0,0,desconocido,no
38,emprendedor,casado,secundaria,si,15.0,si,no,celular,10,julio,121.0,1,-1.0,0,desconocido,no
46,tecnico,casado,secundaria,no,218.0,no,no,celular,10,julio,41.0,1,-1.0,0,desconocido,no
30,,casado,secundaria,no,-68.0,si,no,celular,10,julio,327.0,1,-1.0,0,desconocido,no
60,obrero,casado,secundaria,no,721.0,no,no,celular,10,julio,160.0,1,-1.0,0,desconocido,no
47,,casado,secundaria,no,2.0,no,no,celular,10,julio,89.0,1,-1.0,0,desconocido,no
47,gerencia,casado,secundaria,no,894.0,si,no,celular,10,julio,105.0,1,-1.0,0,desconocido,no
40,empleada_hogar,divorciado,primaria,no,-21.0,si,no,celular,10,julio,192.0,1,-1.0,0,desconocido,no
42,obrero,divorciado,secundaria,no,1261.0,si,si,celular,10,julio,272.0,1,-1.0,0,desconocido,no
39,empleada_hogar,casado,primaria,no,1146.0,si,no,telefono_fijo,10,julio,364.0,1,-1.0,0,desconocido,no
30,obrero,casado,secundaria,no,167.0,si,no,celular,10,julio,255.0,1,-1.0,0,desconocido,si
29,servicios,casado,secundaria,no,13.0,no,no,celular,10,julio,90.0,1,-1.0,0,desconocido,no
38,obrero,casado,secundaria,no,137.0,no,no,celular,10,julio,624.0,1,-1.0,0,desconocido,no
30,obrero,casado,primaria,no,-336.0,no,no,celular,10,julio,128.0,6,-1.0,0,desconocido,no
31,empleada_hogar,casado,secundaria,no,12.0,si,no,celular,10,julio,81.0,3,-1.0,0,desconocido,no
56,gerencia,divorciado,superior,no,3885.0,si,no,celular,10,julio,51.0,1,-1.0,0,desconocido,no
32,servicios,casado,secundaria,no,0.0,si,no,telefono_fijo,10,julio,75.0,1,-1.0,0,desconocido,no
33,,casado,superior,no,55.0,si,no,celular,10,julio,384.0,1,-1.0,0,desconocido,no
54,,casado,superior,no,59.0,si,no,celular,10,julio,268.0,1,-1.0,0,desconocido,no
31,gerencia,casado,superior,no,181.0,si,no,celular,10,julio,497.0,1,-1.0,0,desconocido,no
28,obrero,soltero,secundaria,si,0.0,no,si,celular,10,julio,165.0,1,-1.0,0,desconocido,no
57,jubilado,casado,superior,no,-5.0,no,no,celular,10,julio,42.0,1,-1.0,0,desconocido,no
33,,casado,secundaria,no,0.0,si,no,celular,10,julio,181.0,1,-1.0,0,desconocido,no
38,tecnico,casado,secundaria,no,-475.0,si,no,celular,10,julio,234.0,1,-1.0,0,desconocido,no
59,gerencia,casado,secundaria,no,32.0,no,no,telefono_fijo,10,julio,121.0,1,-1.0,0,desconocido,no
60,tecnico,casado,secundaria,no,594.0,no,no,celular,10,julio,190.0,1,-1.0,0,desconocido,no
59,jubilado,divorciado,primaria,no,20.0,no,no,celular,10,julio,298.0,1,-1.0,0,desconocido,no
57,servicios,divorciado,secundaria,no,334.0,si,no,celular,10,julio,356.0,1,-1.0,0,desconocido,no
41,gerencia,casado,superior,no,472.0,si,no,celular,10,julio,783.0,1,-1.0,0,desconocido,no
40,independiente,casado,primaria,no,624.0,no,no,celular,10,julio,228.0,1,-1.0,0,desconocido,no
43,gerencia,casado,superior,no,4923.0,si,no,celular,10,julio,1102.0,1,-1.0,0,desconocido,no
39,tecnico,soltero,secundaria,no,709.0,si,no,celular,10,julio,441.0,1,-1.0,0,desconocido,no
38,,soltero,secundaria,no,2246.0,si,no,celular,10,julio,370.0,1,-1.0,0,desconocido,no
33,obrero,casado,secundaria,no,17.0,no,no,celular,10,julio,489.0,1,-1.0,0,desconocido,no
50,gerencia,casado,superior,no,1612.0,si,no,celular,10,julio,103.0,1,-1.0,0,desconocido,no
41,tecnico,casado,secundaria,no,-215.0,no,si,celular,10,julio,277.0,1,-1.0,0,desconocido,no
46,obrero,casado,secundaria,no,190.0,no,si,celular,10,julio,154.0,1,-1.0,0,desconocido,no
35,servicios,soltero,secundaria,no,25.0,si,no,celular,10,julio,144.0,1,-1.0,0,desconocido,no
33,gerencia,casado,superior,no,4054.0,si,no,celular,10,julio,633.0,1,-1.0,0,desconocido,no
37,obrero,casado,secundaria,no,2023.0,si,no,celular,10,julio,214.0,1,-1.0,0,desconocido,no
31,servicios,casado,primaria,no,46.0,no,no,celular,10,julio,37.0,1,-1.0,0,desconocido,no
36,,soltero,secundaria,no,9002.0,si,si,celular,10,julio,793.0,1,-1.0,0,desconocido,no
30,,soltero,secundaria,no,211.0,no,no,celular,10,julio,473.0,1,-1.0,0,desconocido,no
37,gerencia,soltero,secundaria,no,1981.0,no,no,celular,10,julio,140.0,2,-1.0,0,desconocido,no
32,obrero,soltero,secundaria,no,1143.0,si,si,celular,10,julio,412.0,1,-1.0,0,desconocido,no
36,obrero,soltero,secundaria,no,1127.0,si,no,celular,10,julio,455.0,1,-1.0,0,desconocido,no
36,emprendedor,casado,primaria,no,3352.0,no,no,celular,10,julio,503.0,1,-1.0,0,desconocido,no
41,obrero,casado,primaria,si,76.0,no,si,celular,10,julio,439.0,1,-1.0,0,desconocido,no
30,gerencia,casado,superior,no,0.0,no,no,celular,10,julio,152.0,1,-1.0,0,desconocido,no
30,servicios,casado,secundaria,no,-298.0,no,si,celular,10,julio,174.0,1,-1.0,0,desconocido,no
45,emprendedor,casado,desconocido,no,3133.0,si,si,celular,10,julio,804.0,1,-1.0,0,desconocido,si
30,tecnico,soltero,superior,no,91.0,si,si,celular,10,julio,179.0,1,-1.0,0,desconocido,no
34,,casado,secundaria,no,-33.0,si,si,celular,10,julio,961.0,1,-1.0,0,desconocido,si
42,obrero,divorciado,secundaria,no,898.0,si,no,celular,10,julio,347.0,1,-1.0,0,desconocido,no
43,independiente,casado,secundaria,si,-1415.0,no,no,celular,10,julio,58.0,1,-1.0,0,desconocido,no
26,servicios,casado,secundaria,no,2063.0,si,si,celular,10,julio,221.0,1,-1.0,0,desconocido,no
45,,soltero,secundaria,no,205.0,no,si,celular,10,julio,329.0,1,-1.0,0,desconocido,no
35,obrero,divorciado,primaria,si,0.0,si,no,celular,10,julio,187.0,1,-1.0,0,desconocido,no
47,obrero,casado,secundaria,no,182.0,si,no,telefono_fijo,10,julio,39.0,1,-1.0,0,desconocido,si
59,,casado,secundaria,no,0.0,si,no,celular,10,julio,982.0,1,-1.0,0,desconocido,si
51,obrero,casado,primaria,no,0.0,si,no,celular,10,julio,324.0,1,-1.0,0,desconocido,no
29,tecnico,soltero,secundaria,si,-33.0,no,si,celular,10,julio,171.0,1,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,521.0,no,si,celular,10,julio,149.0,1,-1.0,0,desconocido,no
35,,casado,secundaria,no,-428.0,si,si,celular,10,julio,147.0,1,-1.0,0,desconocido,no
29,obrero,casado,secundaria,no,0.0,no,no,celular,10,julio,45.0,1,-1.0,0,desconocido,no
52,servicios,casado,secundaria,no,2072.0,no,no,celular,10,julio,224.0,1,-1.0,0,desconocido,no
